Column name,Concentration (fmol)
Ach00g005471,0.10929149019028926
Ach00g005481,0.10874986924310122
Ach00g005491,0.1081577503625697
Ach00g005511,0.10836764724668678
Ach00g005531,0.12026007153110335
Ach00g005541,0.11901941694385326
Ach00g006921,0.10910100727904141
Ach00g006941,0.10909478768486212
Ach00g006951,0.10852269351935562
Ach00g006961,0.10849524975773593
Ach00g006981,0.5793753139637878
Ach00g007061,0.1170486337662437
Ach00g007081,0.1081577503625697
Ach00g007091,0.1081577503625697
Ach00g007101,0.11014544393654938
Ach00g007121,0.10816379413440307
Ach00g007131,0.10892325264034561
Ach00g007141,0.1081577503625697
Ach00g007151,0.10833957451138211
Ach00g007171,0.1081577503625697
Ach00g007181,0.1081577503625697
Ach00g008161,0.10832441975206078
Ach00g008171,0.1351175832177837
Ach00g008181,0.1081577503625697
Ach00g008191,0.10882959585772953
Ach00g008201,0.1081577503625697
Ach00g008211,0.10976344319623851
Ach00g008221,0.10932655812317935
Ach00g008231,0.11040155403374952
Ach00g008261,0.1081577503625697
Ach00g008271,0.12461583042760412
Ach00g008281,0.11672009219511735
Ach00g008291,0.1112431305209822
Ach00g008301,0.1081577503625697
Ach00g008321,0.10880755835835201
Ach00g008331,0.10840244384040353
Ach00g008351,0.10821737087829167
Ach00g008361,0.11348730602884692
Ach00g008371,0.10819085021324235
Ach00g008381,0.1081577503625697
Ach00g008391,0.11145121938356753
Ach00g008401,0.10822708281750429
Ach00g008411,0.11464619300896436
Ach00g008421,0.11915988652795857
Ach00g008431,0.10903296042344335
Ach00g008441,0.1081577503625697
Ach00g008451,0.1081577503625697
Ach00g008461,0.13294170404602487
Ach00g008471,0.11599572528301001
Ach00g008481,0.10936350446131483
Ach00g008491,0.10818403247670443
Ach00g008521,0.11196832904669769
Ach00g008531,0.1081577503625697
Ach00g008541,0.10850946380411917
Ach00g008551,0.10950689888815245
Ach00g008561,0.10817555166671207
Ach00g008571,0.1081577503625697
Ach00g008581,0.10841269998886831
Ach00g008591,0.11151610050844302
Ach00g008601,0.1081577503625697
Ach00g008611,0.1081577503625697
Ach00g008641,0.10820623919972332
Ach00g008651,0.1081577503625697
Ach00g008661,0.1081577503625697
Ach00g008681,0.1081577503625697
Ach00g008691,0.10865875763909984
Ach00g008711,0.11286918745930447
Ach00g008721,0.12536306910513312
Ach00g008731,0.1132772588349407
Ach00g008741,0.1081577503625697
Ach00g008751,0.1081577503625697
Ach00g008761,0.10830893984494322
Ach00g008771,0.1081577503625697
Ach00g008781,0.1081577503625697
Ach00g008791,0.10821948474025118
Ach00g008801,0.1081577503625697
Ach00g008811,0.1081577503625697
