"","TranscritID","Weight formula","Weight error","mRNA formula","mRNA error","Mean mRNA concentration","Mean protein concentration","Starting protein concentration value","ks","Normalized ks","kd","Fitting error value","Fitting error score","Fitting error message","Optimization error score","Optimization error message"
"42","Acc04909.1","Double sigmoid",0.132975667333564,"3_deg_log",0.480315753554872,0.163612360545816,5121.98843024679,2.22646593696039,269883.543317606,8.62092607119281,4.4857302798679,0.271186858276536,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"43","Acc05785.1","Double sigmoid",0.132975667333564,"3_deg_log",0.555178301446416,0.855575552577062,4175.12526710469,0.901667481018816,4830.99743060714,0.989978271731321,0.453864476289544,0.259381591793766,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"44","Acc05786.1","Double sigmoid",0.132975667333564,"3_deg_log",0.481634134004974,3.4650975912356,21872.4408060351,3.78410403194687,31216.6689617578,4.9454382062353,2.82278634815848,0.234445744478666,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"45","Acc05999.1","Double sigmoid",0.132975667333564,"3_deg_log",0.459951689113363,0.338811153523599,11373.9366972537,3.73454680121107,89794.1486702013,2.67482226254753,1.1485825907046,0.132570347584595,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"46","Acc06034.1","Double sigmoid",0.132975667333564,"3_deg_log",0.462105552487777,0.331167195531327,11313.8807088943,3.67808708803486,209331.868146931,6.1273270854849,2.85006259141497,0.115396424822741,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"47","Acc06123.1","Double sigmoid",0.132975667333564,"3_deg_log",0.465976809308706,0.152994149247503,10753.782013494,3.31760538709758,196925.51153834,2.80166094729577,1.51578006119846,0.139585579576984,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"48","Acc06306.1","Double sigmoid",0.132975667333564,"3_deg_log",0.459943401724549,0.282330876055913,22098.6923046986,3.81926843363698,453972.910966988,5.79991647884573,4.86915849414651,0.241030619668375,5,"Pretty accurate fit",8,"Optimisation nearly converges to 3 identical values"
"49","Acc06396.1","Double sigmoid",0.132975667333564,"3_deg_log",0.453404362461168,0.394886215149129,25696.5210165615,2.61658689515206,480948.228639757,7.39087698166718,4.22142801631813,0.248608953794702,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"50","Acc06487.1","Double sigmoid",0.132975667333564,"3_deg_log",0.511581074816588,2.85694544356344,43957.5895832563,0.144205327772742,352966.044951511,22.9404010414833,14.4491742719498,0.506126534643266,-1,"Inaccurate fit",4,"Optimisation nearly converges to 2 identical values"
"51","Acc06567.1","Double sigmoid",0.132975667333564,"3_deg_log",0.482748370628148,0.273511068278902,47403.1314007236,3.16514150835439,39427.2932895408,0.227491323638658,0.0368131824516103,0.411182108858542,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"52","Acc06570.1","Double sigmoid",0.132975667333564,"3_deg_log",0.421342908592366,0.960751023432601,119143.742321324,3.49931617473587,32907.7520735606,0.265361452205124,0.0177351243779759,0.415495440777043,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"53","Acc06680.1","Double sigmoid",0.132975667333564,"3_deg_log",0.445293912210737,0.144845844577646,5587.64588321609,1.73722071633773,223861.961095727,5.80306545930492,2.51903827187585,0.307640704505989,3,"Average fit",1,"Optimisation converges to different values"
"54","Acc06929.1","Double sigmoid",0.132975667333564,"3_deg_log",0.597696986853383,0.711425182082395,15135.2736675372,1.85323054287295,22899.8710135645,1.07639579325422,0.464192192476208,0.486713694531582,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"55","Acc07238.1","Double sigmoid",0.132975667333564,"3_deg_log",0.470591875663772,0.505217136005405,11634.3810445572,3.04067719295204,148377.733476465,6.4432283304854,3.29913360234404,0.125601170067769,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"56","Acc07276.1","Double sigmoid",0.132975667333564,"3_deg_log",0.462612074715908,0.325160403620261,62761.4887925153,2.33306937828594,45505.9952467181,0.235761580329642,0,0.520235910354286,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"57","Acc07303.1","Double sigmoid",0.132975667333564,"3_deg_log",0.996695114806149,0.196868763750393,2164.89103585207,2.49458351838917,29995.3670093805,2.72768962667532,0.746316014724805,0.20032857958342,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"58","Acc07402.1","Double sigmoid",0.132975667333564,"3_deg_log",0.554416618072152,0.395232176392864,30032.7209155367,3.51996564757605,222045.016855897,2.92212402319318,1.67380195651774,0.161399895364896,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"59","Acc07403.1","Double sigmoid",0.132975667333564,"3_deg_log",0.632285649499352,0.166545869120286,11287.3115752236,3.9498946359019,527894.988200941,7.78916476507624,10.534440556665,0.292262447510744,4,"Pretty accurate fit",4,"Optimisation nearly converges to 2 identical values"
"60","Acc07492.1","Double sigmoid",0.132975667333564,"3_deg_log",0.311579444363212,0.471526814451419,6285.79993738985,0.529740806104087,2288.67227254045,0.171683851974838,0,0.856218488976629,-8,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"61","Acc07533.1","Double sigmoid",0.132975667333564,"3_deg_log",0.453708664519475,1.39549564546555,14835.4025132747,3.11171955605817,62696.3675191891,5.8975486361929,2.79394700830629,0.129467505174919,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"62","Acc07605.1","Double sigmoid",0.132975667333564,"3_deg_log",0.439127241147731,0.375734146058392,17962.9826732019,2.18551467002331,162069.252875919,3.39002455435761,0.997322095748606,0.263777568382223,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"63","Acc07656.1","Double sigmoid",0.132975667333564,"3_deg_log",0.512314709344102,0.263040876041012,28901.834064461,4.23616903232312,245923.032309135,2.23819047998756,1.17230673067548,0.188385999866823,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"64","Acc07982.1","Double sigmoid",0.132975667333564,"3_deg_log",1.10138049730638,0.0537084265479751,5731.77481589928,1.97204088695074,3477.02272018102,0.032580732036868,0.0491903247059265,0.605508396306349,-3,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"65","Acc07983.1","Double sigmoid",0.132975667333564,"3_deg_log",0.698764648692949,0.0210087930993082,11050.1704696187,2.28437866987182,47572.4239027451,0.0904455921067651,0.122524000053742,0.564284320875733,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"66","Acc08788.1","Double sigmoid",0.132975667333564,"3_deg_log",0.713952217322223,5.69371277981006,71852.6235843317,1.39018816911858,50606.3855463866,4.0101280893004,2.58050895858139,0.47994631992032,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"67","Acc09144.1","Double sigmoid",0.132975667333564,"3_deg_log",0.422545734182757,0.245573798767423,58334.6727189724,2.70155730835491,56713.921003889,0.238750855619198,0.0166770747437177,0.383178256598227,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"68","Acc09294.1","Double sigmoid",0.132975667333564,"3_deg_log",0.559248830461028,1.16792851658261,14635.5879412228,1.98373215300357,47679.9075390941,3.80488463508064,1.51539900431785,0.116860862725903,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"69","Acc09504.1","Double sigmoid",0.132975667333564,"3_deg_log",0.453124620070902,0.109333668799048,2480.68102236726,2.1986934421715,131287.037414122,5.78635194804125,2.94867032088117,0.230109194684658,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"70","Acc09542.1","Double sigmoid",0.132975667333564,"3_deg_log",0.471288179027758,1.36142429917773,54050.9994016261,1.91339250171661,55401.4179501652,1.39543833492905,0.6914742268714,0.610635739846732,-3,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"71","Acc09753.1","Double sigmoid",0.132975667333564,"3_deg_log",0.599145841221445,22.6207991542923,34374.9340449573,1.96421877580786,6738.68552171897,4.43446528657714,2.15130727388326,0.0933129120884927,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"72","Acc09814.1","Double sigmoid",0.132975667333564,"3_deg_log",0.502077572199896,2.13001760547645,29088.3124068701,5.14185147662126,187647.807692762,13.7406779886015,7.41166243057496,0.255019816060635,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"73","Acc09827.1","Double sigmoid",0.132975667333564,"3_deg_log",0.435281923868312,0.297188943480275,2889.37845012,2.45051185441574,86518.6110395839,8.89892931996044,4.44547814293035,0.159795985281194,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"74","Acc09869.1","Double sigmoid",0.132975667333564,"3_deg_log",0.416613657728576,0.249692954913699,23674.8673401706,3.84120366711739,20303.5858601639,0.214136885158647,0,0.551731566555879,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"75","Acc09942.1","Double sigmoid",0.132975667333564,"3_deg_log",0.449845685278139,0.502253106144552,15539.4797594728,1.79172754267127,366520.667766616,11.8463517892058,4.45892927614926,0.0894245242163421,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"76","Acc10041.1","Double sigmoid",0.132975667333564,"3_deg_log",0.443359907005512,0.310435727750917,33179.4664983444,2.12274357450758,24352.7825185389,0.227850974164388,0,0.44570950933789,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"77","Acc10172.1","Double sigmoid",0.132975667333564,"3_deg_log",0.449335930693979,0.103540278427384,11443.8757370355,2.71310235798073,33030.7652061191,0.298851080237007,0,0.278694068024193,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"78","Acc10207.1","Double sigmoid",0.132975667333564,"3_deg_log",0.479228426929232,0.0837610015874421,132351.846600774,3.00443632596746,9657838.80374517,6.11211911392423,3.69144295598495,0.238836095685085,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"79","Acc10292.1","Double sigmoid",0.132975667333564,"3_deg_log",0.468110492194163,1.67802374154082,6046.66721751386,2.97848374651925,19329.1522627847,5.36407499107352,2.95791967978747,0.189716207036379,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"80","Acc10349.1","Double sigmoid",0.132975667333564,"3_deg_log",0.769425780061193,0.0441292347162783,10648.8872076899,3.6773103736359,807751.243401636,3.34733982220188,1.57080303624294,0.103499045846097,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"81","Acc10371.1","Double sigmoid",0.132975667333564,"3_deg_log",0.433001125364191,0.0998029647113678,21299.6058374167,0.539460667535282,24782.3448956814,0.116121937277531,0,0.970057060649805,-10,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"82","Acc10755.1","Double sigmoid",0.132975667333564,"3_deg_log",0.593556001761631,2.17770583943104,29995.8102653815,0.717239763925682,32331.7741557549,2.34729759773861,0.594425304354505,0.131448033347681,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"83","Acc10921.1","Double sigmoid",0.132975667333564,"3_deg_log",0.425096656013761,1.20901843622853,9878.25586329192,2.90699790948544,1953.11967304897,0.239046014352771,0.000238895236670143,0.249721880678417,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"84","Acc10994.1","Double sigmoid",0.132975667333564,"3_deg_log",0.454816582278405,0.142631666992205,19425.7001308029,2.50513235821587,35449.3414914204,0.260283986505061,0.00169760112186408,0.349867317334999,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"85","Acc11082.1","Double sigmoid",0.132975667333564,"3_deg_log",0.954292702192167,0.05789185399049,64769.3203252621,0.573358602604958,590974.058271901,0.528222061337584,0.183240135150729,0.575521211819684,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"86","Acc11097.1","Double sigmoid",0.132975667333564,"3_deg_log",0.419571259231336,0.124035229734545,69662.5670612258,3.38168241911678,3556733.06460665,6.33281576295065,2.79706305367667,0.101801481816454,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"87","Acc11149.1","Double sigmoid",0.132975667333564,"3_deg_log",0.811557810012059,0.0912736292047077,3956.1893307617,1.55137907124523,1045869.00214982,24.1293455691468,19.141309224167,0.831551294207881,-7,"Inaccurate fit",1,"Optimisation converges to different values"
"88","Acc11169.1","Double sigmoid",0.132975667333564,"3_deg_log",0.465449120767768,0.405811873306777,33377.016334775,3.66206633928544,529565.799493417,6.43868484157224,3.46393565332301,0.122740556001441,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"89","Acc11385.1","Double sigmoid",0.132975667333564,"3_deg_log",0.830672089286479,0.417228819717826,27623.608001731,1.83039879094649,274434.406979265,4.14507560731188,1.52339363034893,0.314975628288251,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"90","Acc11465.1","Double sigmoid",0.132975667333564,"3_deg_log",0.512937484328473,0.386315757631582,2429.15598043691,2.27757408588948,120495.029921119,19.1626759045934,17.2192103447904,0.316821964397364,3,"Average fit",6,"Optimisation converges to 2 indentical values"
"91","Acc11481.1","Double sigmoid",0.132975667333564,"3_deg_log",0.419010416098839,0.0849152601646502,10312.9182057065,1.60375343544184,35652.0297293945,0.293554289822082,0.00947539036946216,0.408474453649912,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"92","Acc11560.1","Double sigmoid",0.132975667333564,"3_deg_log",0.505837021688148,0.0644962015918261,15735.5654404974,2.74798272065859,44323.1396065779,0.181669617025097,0.0402393759985452,0.455559434125345,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"93","Acc11591.1","Double sigmoid",0.132975667333564,"3_deg_log",0.466713555351256,0.435058236301402,19512.9110610973,2.96035151980283,65195.8916977891,1.45360215947924,0.540965356202464,0.0927703030319129,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"94","Acc11621.1","Double sigmoid",0.132975667333564,"3_deg_log",0.488754065970953,0.138111307057715,15179.4082427269,3.10903947923572,986751.032678079,8.97804925491861,3.74984235483015,0.176671130022133,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"95","Acc11691.1","Double sigmoid",0.132975667333564,"3_deg_log",0.439932175079635,0.0593786727051782,27425.7394207901,2.37539204402803,63837.8314343066,0.138213436683956,0,0.65062282341519,-4,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"96","Acc12015.1","Double sigmoid",0.132975667333564,"3_deg_log",0.499870078872365,0.178856408159634,5597.16368514549,1.34401143514842,63490.7963053892,2.02883753578875,1.79873638912232,0.696291781699926,-4,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"97","Acc12027.1","Double sigmoid",0.132975667333564,"3_deg_log",0.448008459321884,0.348341723965542,4298.63476600283,1.50169745800426,3932.83131646453,0.318698683516399,0,0.472265989241139,0,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"98","Acc12035.1","Double sigmoid",0.132975667333564,"3_deg_log",0.411143594674694,0.0826877886879954,11247.8301208391,3.26696160635706,21608.636639878,0.158854673400829,0,0.431566432815092,1,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"99","Acc12049.1","Double sigmoid",0.132975667333564,"3_deg_log",0.464773836225771,3.05123249264192,24065.7985380543,3.18466372011239,47766.8792022296,6.05622346848284,3.1491413841519,0.165765350004529,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"100","Acc12054.1","Double sigmoid",0.132975667333564,"3_deg_log",0.602319059648184,0.100540125223892,19887.2319285346,1.52908162705488,96619.8629174788,0.488462806274239,0.0273184683516076,0.332309502034775,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"101","Acc12057.1","Double sigmoid",0.132975667333564,"3_deg_log",0.634819859478747,1.17900373118942,25440.3193306304,3.40013743266005,1121.13677891906,0.0519578558877506,0.0158597551360431,0.417847164497526,1,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"102","Acc12302.1","Double sigmoid",0.132975667333564,"3_deg_log",0.567713418199684,0.112569976374791,15495.9384705344,3.31017964715221,1043216.13463563,7.5784255244067,3.78012941341482,0.237431473358452,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"103","Acc12444.1","Double sigmoid",0.132975667333564,"3_deg_log",0.626180622251997,0.587383706259164,158131.454988527,4.73511498566324,1233231.83407468,4.58087409255881,2.60166163674548,0.204590302623674,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"104","Acc12498.1","Double sigmoid",0.132975667333564,"3_deg_log",0.388940720495107,0.438218164726069,193887.8591254,3.38263200579007,3282859.70144232,7.41979802092083,4.45535663070417,0.140005932630352,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"105","Acc12703.1","Double sigmoid",0.132975667333564,"3_deg_log",0.469447947933854,0.0167130053222554,49501.943236156,1.40114458188019,766928.653599345,0.258932919223948,0,0.580233754293922,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"106","Acc12757.1","Double sigmoid",0.132975667333564,"3_deg_log",0.680733629761758,0.896682678878913,2724.93292683519,1.8445551149523,17004.176926628,5.59549586286824,2.52337712380498,0.15967047969332,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"107","Acc12875.1","Double sigmoid",0.132975667333564,"3_deg_log",0.847329964769613,0.0172712705718022,90009.8526099182,4.22028658391401,47225.0478254031,0.00906163664430843,0,0.575272677389522,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"108","Acc13097.1","Double sigmoid",0.132975667333564,"3_deg_log",0.49976133796782,0.167312226057485,5862.92463958309,3.12497121220883,147446.936315597,4.20774215205895,2.33036255171458,0.339355064625434,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"109","Acc13167.1","Double sigmoid",0.132975667333564,"3_deg_log",0.457247222399826,0.0121375974838755,3868.51537583349,1.13939932021297,63727.0717489047,0.199945837244503,0,0.799403700373776,-6,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"110","Acc13353.1","Double sigmoid",0.132975667333564,"3_deg_log",0.452259462150001,0.132551798343418,1900.93090635589,3.00927258515055,131613.705179394,9.17741578604377,4.54835030860614,0.194011993810354,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"111","Acc13387.1","Double sigmoid",0.132975667333564,"3_deg_log",0.465146644288316,0.27818428244937,7560.26556697745,2.80240963910764,209213.858705325,7.69814322616088,3.74611349308484,0.151546481970562,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"112","Acc13454.1","Double sigmoid",0.132975667333564,"3_deg_log",0.58728722994563,0.0255727210980762,25999.3245693848,2.55044817919628,3129265.51675628,3.07791973934842,1.66558841822481,0.280705280900387,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"113","Acc13757.1","Double sigmoid",0.132975667333564,"3_deg_log",0.985113677452072,1.42606708678224,32809.8163688284,0.370893764971431,151473.724577427,6.58375196934699,0.0369518452398103,0.504690980141447,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"114","Acc13772.1","Double sigmoid",0.132975667333564,"3_deg_log",0.481702184880027,2.11055960555153,35425.2646687471,1.37974976541801,4077.07455408989,0.242903163692538,0.0100988731269094,0.589992581047746,-2,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"115","Acc13858.1","Double sigmoid",0.132975667333564,"3_deg_log",0.480820001519597,0.73423012051773,21082.3987097085,1.30495704922866,96097.0852262646,3.3467431974233,1.30023559195172,0.134591081699913,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"116","Acc13953.1","Double sigmoid",0.132975667333564,"3_deg_log",0.479098471296508,0.830315539881906,15826.9055661772,5.05287085073851,120111.419505377,6.30131883428418,3.23581898989672,0.211808525013748,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"117","Acc14164.1","Double sigmoid",0.132975667333564,"3_deg_log",0.517960027161124,0.233255801842112,33961.9398507422,1.44158980277553,53840.7538470246,0.369786539448718,0.080840895014481,0.158774098915865,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"118","Acc14196.1","Double sigmoid",0.132975667333564,"3_deg_log",0.667345114352687,0.0632246057704018,14976.0171970046,0.370947463448626,471843.311564062,1.99199206081345,0.400322868285071,0.210173374969042,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"119","Acc14349.1","Double sigmoid",0.132975667333564,"3_deg_log",0.529942949129343,0.347427571478018,20917.0868706411,2.86094928575687,455187.852829737,7.56055617366579,4.81958057854287,0.234073682982102,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"120","Acc14352.1","Double sigmoid",0.132975667333564,"3_deg_log",0.490304426519694,0.686002006574695,17569.9911760371,1.66613717084952,6340.41082122481,0.24755473706784,0.027139106925831,0.5166910430189,-1,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"121","Acc14531.1","Double sigmoid",0.132975667333564,"3_deg_log",0.471784047019422,2.05300918570631,3612.92913364761,2.00810308735911,31016.9643161011,17.6250655072747,10.934942194658,0.516583963559812,-1,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"122","Acc14570.1","Double sigmoid",0.132975667333564,"3_deg_log",0.43483154118294,0.249912524572388,4214.07415755223,3.00453484963317,97512.6252705148,5.78291350553519,2.63958573443045,0.175092212325874,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"123","Acc14597.1","Double sigmoid",0.132975667333564,"3_deg_log",0.442998097243273,0.231847733363988,1235.56662658598,3.87288162620048,26018.8859147125,4.88231034586182,3.63701141802425,0.46761902836103,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"124","Acc14805.1","Double sigmoid",0.132975667333564,"3_deg_log",0.376128871639345,0.133082097516352,1737.69378495243,1.47334719371291,5819.09929959656,0.445658462470386,0.212380449204867,0.593972365772059,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"125","Acc14894.1","Double sigmoid",0.132975667333564,"3_deg_log",0.49366912054634,0.0582726379499425,7867.66425276897,1.97335104605468,735849.238406956,5.45014058528721,3.63539194011113,0.407570569472858,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"126","Acc14982.1","Double sigmoid",0.132975667333564,"3_deg_log",0.447686544795851,3.72410988017295,15871.0179202269,4.23725920106871,65708.8190578326,15.4184730618887,9.79910345694967,0.239042870576475,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"127","Acc15261.1","Double sigmoid",0.132975667333564,"3_deg_log",0.480433942136897,1.13338249908511,9263.41449625703,2.07879329450218,50122.1091941856,6.13246027162842,4.79292764415981,0.402960708787299,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"128","Acc15267.1","Double sigmoid",0.132975667333564,"3_deg_log",0.472601292881909,0.227045242804073,12059.7643139551,3.18574656076619,407114.277009612,7.6646074886962,3.97803443288247,0.0877993021759884,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"129","Acc15347.1","Double sigmoid",0.132975667333564,"3_deg_log",0.537616726566923,0.0555236479565554,18654.4656098963,2.57838593892162,2601822.03364543,7.74413235215379,3.72897149354859,0.170755745733761,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"130","Acc15705.1","Double sigmoid",0.132975667333564,"3_deg_log",0.883869480267359,0.191634386056826,5441.32694914099,0.344407978292705,28513.7963997932,1.00420796586875,0.513999886340217,0.615358926610313,-3,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"131","Acc16089.1","Double sigmoid",0.132975667333564,"3_deg_log",0.464273446708489,0.178370091043039,35362.7662386191,4.22709420813129,1087947.34091646,5.48761555981938,3.20368780176386,0.0835564882838853,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"132","Acc16112.1","Double sigmoid",0.132975667333564,"3_deg_log",0.469411112223989,0.404565765932743,9215.60366647257,2.14226068636122,42279.3918435686,1.85606881148688,0.518643558193768,0.115933918477299,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"133","Acc16259.1","Double sigmoid",0.132975667333564,"3_deg_log",0.409409210293067,0.251254462681726,25737.2629500705,2.44708751560235,238778.717841015,2.33102558602919,0.809134574297155,0.134648830855579,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"134","Acc16316.1","Double sigmoid",0.132975667333564,"3_deg_log",0.580510345740624,0.390734446253982,11108.1777694296,3.60572153991822,214684.586272789,7.55161329587464,3.3188240414468,0.0887254911004452,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"135","Acc16579.1","Double sigmoid",0.132975667333564,"3_deg_log",0.758949480463858,0.140369533687749,19876.5169680336,0.138397164828353,8041.9725158106,0.0567930454711708,0,0.991249817743723,-10,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"136","Acc16583.1","Double sigmoid",0.132975667333564,"3_deg_log",0.459487665064032,3.44253694102266,19292.1030174187,4.62557915188982,9251.75606570674,1.65090928639398,0.539243657451721,0.247909135636351,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"137","Acc16781.1","Double sigmoid",0.132975667333564,"3_deg_log",0.48766483117778,4.26946762509971,23763.5469874629,2.47501032581007,2074.0772265641,0.372638208237339,0.104715090312547,0.429137780266598,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"138","Acc16891.1","Double sigmoid",0.132975667333564,"3_deg_log",0.371875908855465,0.155943322349661,35985.8794431697,2.22794690489296,50622.4115384913,0.219370129695761,0,0.576424618909089,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"139","Acc17150.1","Double sigmoid",0.132975667333564,"3_deg_log",0.460223148674872,0.280917751103681,72093.6975711407,1.64505006406123,60920.336356115,0.237380027134165,0.00875049265397365,0.585614175832349,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"140","Acc17377.1","Double sigmoid",0.132975667333564,"3_deg_log",0.441824802230907,0.297914595510264,3098.05216866812,4.46194107983561,56058.9883882576,5.39073906479185,3.14414337710082,0.118587940122228,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"141","Acc17618.1","Double sigmoid",0.132975667333564,"3_deg_log",0.490534536618464,0.364437974474906,9650.47759429025,2.43534047643275,111508.987116495,4.21099463766722,3.03734405886637,0.29269279499961,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"142","Acc17732.1","Double sigmoid",0.132975667333564,"3_deg_log",0.903456959395099,0.00872946523204387,27203.5735243455,6.45204914712147,26040.3531982388,0.00835619473561928,0,0.290027278576028,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"143","Acc17753.1","Double sigmoid",0.132975667333564,"3_deg_log",0.413009294688275,0.0954716954157263,14932.7209035547,3.11791959537462,632809.601430897,4.04584040069858,1.82983898860437,0.0743068001183375,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"144","Acc17855.1","Double sigmoid",0.132975667333564,"3_deg_log",0.479248489035559,0.65099777918682,15040.2849032718,4.60849494556186,187934.014234235,8.13446199237472,5.89504593349992,0.0863116464883209,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"145","Acc18029.1","Double sigmoid",0.132975667333564,"3_deg_log",0.404090910855469,0.325997713029224,9570.47951014142,3.88539344384443,3934.50914042354,0.134020555637938,0.0136107145063073,0.268625052337381,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"146","Acc18565.1","Double sigmoid",0.132975667333564,"3_deg_log",0.487406147579056,0.0973618823405006,25021.4445879566,4.61138298133042,305318.121060629,1.18803480249241,0.611482230331537,0.108234974581519,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"147","Acc18657.1","Double sigmoid",0.132975667333564,"3_deg_log",0.417065700609387,0.1325189932546,2416509.73724439,0,1481067.34889184,0.0812202620136006,0,0.99197317957486,-10,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"148","Acc19068.1","Double sigmoid",0.132975667333564,"3_deg_log",0.43297266714548,0.198565464524933,7200.04583596213,2.85830795260646,212921.2058384,5.8720179159611,3.60118125059659,0.327787563627465,3,"Average fit",10,"Optimisation converges to 3 indentical values"
