Column name,Concentration (fmol)
Cucsa.000200,0.0
Cucsa.000210,0.0043794035247212435
Cucsa.000230,0.0
Cucsa.000250,0.09886462631296021
Cucsa.000290,0.0010473712971376188
Cucsa.001310,0.023293595872629837
Cucsa.001320,0.01615764478990552
Cucsa.001330,0.029713418180261984
Cucsa.001340,0.0010181032624995466
Cucsa.001360,0.009639401536838009
Cucsa.001370,0.008240502795750861
Cucsa.001400,0.0002775615948391498
Cucsa.001410,0.011462943403179712
Cucsa.002240,5.118555017137062e-05
Cucsa.002260,0.02335374318309084
Cucsa.002280,0.04114939649998819
Cucsa.002290,0.01577617403281906
Cucsa.002310,0.0
Cucsa.002320,0.013158697938231267
Cucsa.002330,0.0
Cucsa.002530,0.01815765503415558
Cucsa.002540,0.001416940688970191
Cucsa.002590,0.01632625699486573
Cucsa.002600,0.03887928592158476
Cucsa.002610,0.0
Cucsa.002620,0.024238839505320162
Cucsa.002630,0.1012083814009888
Cucsa.002640,0.033873484680176896
Cucsa.002650,0.008130769198573234
Cucsa.002660,0.02663010901374976
Cucsa.002670,0.0007082457478257716
Cucsa.002680,0.01299150780651595
Cucsa.002880,0.017758031966599586
Cucsa.002900,0.00859546824918465
Cucsa.002920,0.0
Cucsa.002930,0.012731491107509697
Cucsa.002940,0.012626176433309608
Cucsa.002950,0.005354556122709348
Cucsa.002960,0.03808293999503942
Cucsa.002980,0.003603146527893548
Cucsa.003190,0.4233141426144286
Cucsa.003210,0.01346115177671387
Cucsa.003220,0.36107352223720757
Cucsa.003230,0.018764756803436266
Cucsa.003430,0.03378525082839382
Cucsa.003830,0.0004952333081467227
Cucsa.003840,0.06139324933223371
Cucsa.003850,0.05719449568916314
Cucsa.003860,0.014853910752637646
Cucsa.003880,0.0053266104733523095
Cucsa.003910,0.009831089013953307
Cucsa.003950,0.059549452760039666
Cucsa.003960,0.07620901744512522
Cucsa.003970,0.1704701474740194
Cucsa.004190,0.22171687368910942
Cucsa.004200,0.011023549702327705
Cucsa.004230,0.08936664045498509
Cucsa.004430,0.0333928912948427
Cucsa.004450,0.0016974881773311383
Cucsa.004460,0.00915517667245969
Cucsa.004470,0.01749286287890344
Cucsa.004500,0.008441671921590769
Cucsa.004510,0.0023880417834474255
Cucsa.004520,0.03032041013236296
Cucsa.004530,0.026124586215352585
Cucsa.004580,0.0
Cucsa.004590,0.0
Cucsa.004610,0.021122050048149963
Cucsa.004650,0.014971156055551467
Cucsa.004660,0.08810656140961731
Cucsa.004670,0.0165363835575952
Cucsa.004700,0.005241923640297708
Cucsa.004920,0.0669879916934345
Cucsa.004950,0.02260494181890418
Cucsa.004960,0.0015643803388760316
Cucsa.005000,0.02027548152014677
Cucsa.005010,0.0027923789681235777
Cucsa.005020,0.02201230933751104
Cucsa.005030,0.026984648091989173
Cucsa.005040,0.08648630979961455
Cucsa.005050,0.005001154579765961
Cucsa.005080,0.03787269321806641
Cucsa.005090,0.00278039228700667
Cucsa.005100,0.0019680602360917275
Cucsa.005110,0.002308997200199937
Cucsa.005120,0.015527365617218203
Cucsa.005130,0.5376759422895316
Cucsa.005150,0.013108283819169484
Cucsa.005160,0.007254731383992484
Cucsa.005170,0.0024814707370157505
Cucsa.005190,0.013264000981186729
Cucsa.005210,0.0
Cucsa.005220,0.06689602415010606
Cucsa.005230,0.009772650293368093
Cucsa.005240,0.0031564880027932095
Cucsa.005250,0.0006704010738485118
Cucsa.005260,0.0025073962324725003
Cucsa.005270,0.022582511378309564
Cucsa.005280,1.168999632518065
Cucsa.005290,0.008849860466088228
Cucsa.005300,0.014157664916136613
Cucsa.005310,0.001616156520304553
Cucsa.005320,0.01928838467300899
Cucsa.005330,0.1728979637388671
Cucsa.005350,0.012784653096174735
Cucsa.005360,0.0048346002796905456
Cucsa.005370,0.03263869516812758
Cucsa.005380,0.00810208415194904
Cucsa.005390,0.06653750780402787
Cucsa.005400,0.07199069344855488
Cucsa.005410,0.008149697116143726
Cucsa.005420,0.013945076316761009
Cucsa.005430,7.056140868956246e-05
Cucsa.005450,0.04459116271382852
Cucsa.005460,0.0175025701989818
Cucsa.005470,0.00653413818961841
Cucsa.005480,0.005534216512826343
Cucsa.005490,0.0
Cucsa.005500,0.09827467452518317
Cucsa.005510,0.0204370435523204
Cucsa.005520,0.024189437918486892
Cucsa.005560,0.06355432890918802
Cucsa.005570,0.00023480481129617924
Cucsa.005970,0.0
Cucsa.006180,0.004087832294508091
Cucsa.006190,0.03414278540479414
Cucsa.006220,0.00195641089791352
Cucsa.006230,0.021403061146065105
Cucsa.006240,0.0028675931547350085
Cucsa.006320,0.006158203640191475
Cucsa.006340,6.553870272158239e-05
Cucsa.006940,0.04791097285074004
Cucsa.007150,0.007963175597719242
Cucsa.007160,0.008414364020901939
Cucsa.007170,0.012249662608306853
Cucsa.007220,0.04898904403780306
Cucsa.007240,0.09858257443345046
Cucsa.007250,0.012108467809995471
Cucsa.007260,0.026359375217266497
Cucsa.007270,0.010808837928877577
Cucsa.007290,0.0089755038261115
Cucsa.007300,0.02787844948602224
Cucsa.007310,0.00011784764835180586
Cucsa.007320,0.05392143236937985
Cucsa.007330,0.04149879557491216
Cucsa.007340,0.006871030779971613
Cucsa.007360,0.0063692105489494555
Cucsa.007380,0.0038035249208142915
Cucsa.007600,0.1415051395964297
Cucsa.007800,0.00039562164819955184
Cucsa.007810,0.048555176315595756
Cucsa.007830,0.01467005069564846
Cucsa.007840,0.1012160789615392
Cucsa.007850,0.03154942411530306
Cucsa.008070,0.0038209120248255597
Cucsa.008480,0.00010362804427600817
Cucsa.008880,0.0027760246736315553
Cucsa.008890,0.005048600138358499
Cucsa.008900,0.0
Cucsa.008910,0.0
Cucsa.009110,0.0
Cucsa.009120,0.0
Cucsa.009140,0.12948064124002306
Cucsa.009150,0.0
Cucsa.009170,0.004983149270939038
Cucsa.009180,0.09596550806996769
Cucsa.009190,0.0038465558972067323
Cucsa.009200,0.03448767628858303
Cucsa.009210,0.08024941977565399
Cucsa.009220,0.0003164973185596416
Cucsa.009230,0.021245239878155398
