Column name,Concentration (fmol)
Ach00g005471,0.5637355189863666
Ach00g005481,0.3545828721975625
Ach00g005491,0.002804145925593162
Ach00g005511,0.08708217552492736
Ach00g005531,1.6400384240077701
Ach00g005541,6.209161631614588
Ach00g006921,0.4524151810920522
Ach00g006941,6.136834423841233
Ach00g006951,0.14820913033402183
Ach00g006961,0.1435225503007201
Ach00g006981,54.704397859912575
Ach00g007061,1.12789040354957
Ach00g007081,0.025702151536333016
Ach00g007091,0.0012734372622835936
Ach00g007101,0.5237229308737297
Ach00g007121,1.1590662465070627
Ach00g007131,3.4089599475806853
Ach00g007141,0.0
Ach00g007151,0.07857847729690605
Ach00g007171,0.0
Ach00g007181,0.0
Ach00g008161,0.781371500259383
Ach00g008171,13.65017965785142
Ach00g008181,0.0
Ach00g008191,0.2623242144413776
Ach00g008201,0.0
Ach00g008211,0.34295471960079105
Ach00g008221,0.15396962604644038
Ach00g008231,0.5541998965458199
Ach00g008261,0.0
Ach00g008271,3.659883312501998
Ach00g008281,5.15457080926403
Ach00g008291,0.8133334912952401
Ach00g008301,0.011378876157493499
Ach00g008321,0.045445647641568186
Ach00g008331,0.09668439259801825
Ach00g008351,0.22261863548590385
Ach00g008361,0.0
Ach00g008371,0.010299368014379352
Ach00g008381,0.0
Ach00g008391,0.9187392348421098
Ach00g008401,0.1294411523074147
Ach00g008411,1.352284041799618
Ach00g008421,3.0575917821712197
Ach00g008431,0.19722761882294526
Ach00g008441,0.0
Ach00g008451,0.0
Ach00g008461,7.31417430004008
Ach00g008471,1.2401567394089084
Ach00g008481,0.12668520885000933
Ach00g008491,0.023625209998043482
Ach00g008521,1.2893068015746996
Ach00g008531,0.0
Ach00g008541,0.23791163223501868
Ach00g008551,0.36149600170083196
Ach00g008561,0.0
Ach00g008571,0.0
Ach00g008581,0.24504238354171884
Ach00g008591,0.6717767826208684
Ach00g008601,0.0
Ach00g008611,0.0
Ach00g008641,0.0050292712130693825
Ach00g008651,0.0
Ach00g008661,0.0
Ach00g008681,0.0
Ach00g008691,0.13857218121677817
Ach00g008711,1.8919978538970328
Ach00g008721,2.11451019849829
Ach00g008731,0.8899798338647581
Ach00g008741,0.0
Ach00g008751,0.0
Ach00g008761,0.02653775595693233
Ach00g008771,0.0027178276243350575
Ach00g008781,0.0
Ach00g008791,0.0
Ach00g008801,0.0
Ach00g008811,0.0
Ach00g009511,0.05111621852815547
Ach00g009521,1.168899041264318
Ach00g009541,0.065989607058682
Ach00g009551,0.0
Ach00g009561,0.48465425938779766
Ach00g009581,0.2071511424328285
Ach00g009591,0.2313165297602272
Ach00g009601,0.17596922574080126
Ach00g010401,0.0
Ach00g010411,0.0
Ach00g010421,0.14099418775926045
Ach00g010431,0.008405022670762053
Ach00g010521,0.1642635352278992
Ach00g010531,0.17663388281065906
Ach00g010541,0.5957556254387109
Ach00g010551,0.2986636373786834
Ach00g010571,0.0
Ach00g010671,0.027183256990371347
Ach00g010721,0.07596873581868506
Ach00g010731,0.5403612242446895
Ach00g010741,0.0028545122646249214
Ach00g010751,1.4978457315243077
Ach00g011011,0.9176466891048763
Ach00g011031,0.006032452849990226
Ach00g011041,0.8281623240577505
Ach00g011051,0.19070996439959095
Ach00g011061,0.4946196701224774
Ach00g011081,0.037993472940242703
Ach00g011091,0.06334877020549526
Ach00g011101,0.4659166832122512
Ach00g011111,0.0
Ach00g011121,0.1814557225495633
Ach00g011131,0.019186113118671126
Ach00g011171,0.023507127149095558
