tracking_id,TPM
Ach00g469981,11.63818274399758
Ach00g387811,45.0384697323012
Ach00g387821,43.007602955872215
Ach00g387801,23.68338925608863
Ach00g387831,0.43684896013415087
Ach00g387771,0.0
Ach00g387761,0.05201003244209445
Ach00g387751,0.49922471478487
Ach00g387851,0.0
Ach00g387861,1.0185151222461222
Ach00g387871,0.0
Ach00g387731,74.85414524870173
Ach00g387721,14.905650982409089
Ach00g469991,60.23514412625181
Ach00g387711,47.564803208822084
Ach00g387701,7.753800757388281
Ach00g387691,0.5077531403704322
Ach00g387681,0.0
Ach00g387671,7.429793477663289
Ach00g387661,0.6278759742472276
Ach00g387881,22.121869357801458
Ach00g387891,6.5822761231170475
Ach00g387901,31.413034240154087
Ach00g387911,3.1313009495632054
Ach00g470001,20.929064155414306
Ach00g387931,0.0
Ach00g470011,0.0
Ach00g387941,275.51147697100237
Ach00g387651,0.9226331029729237
Ach00g387641,38.10780782897242
Ach00g387631,5.5641092651635935
Ach00g387621,0.13392989324715374
Ach00g387611,0.13332083569346495
Ach00g387971,8.75346101281276
Ach00g387981,11.078550372774043
Ach00g387991,15.080289326842788
Ach00g388001,6.048196631971811
Ach00g387601,6.850925578647055
Ach00g387591,292.4711381069637
Ach00g388011,2.920337829487298
Ach00g388021,6.555569111371186
Ach00g388031,13.89681841741609
Ach00g387581,4.006800935066823
Ach00g470021,125.82404183531106
Ach00g470031,10.338954453106831
Ach00g388041,116.38223239845563
Ach00g387571,0.0
Ach00g388051,16.993353681484496
Ach00g387561,1.3288246813903133
Ach00g388061,23.18954238991612
Ach00g387551,0.0
Ach00g387541,9.69359237169984
Ach00g388071,16.995823928211557
Ach00g387531,9.917190196346953
Ach00g388081,0.0
Ach00g470041,0.32576479952752385
Ach00g388091,0.0
Ach00g388101,0.8347895095246733
Ach00g387501,0.0
Ach00g470051,1.6194795807151667
Ach00g387491,7.675137572678145
Ach00g388111,4.002933581584291
Ach00g387471,0.42825776598421256
Ach00g388121,0.15579441149101286
Ach00g388131,23.918872612119227
Ach00g387461,16.248837516287146
Ach00g388161,0.3024027448251932
Ach00g387451,2.1104208697947815
Ach00g388171,15.603434939032175
Ach00g470061,5.654091039385431
Ach00g387441,0.8146529491143181
Ach00g388181,0.0
Ach00g388191,1.9487270231693685
Ach00g388201,0.0
Ach00g388211,0.0
Ach00g388221,20.82377495065428
Ach00g470071,17.686095905033493
Ach00g388241,19.68679327471394
Ach00g387431,30.133365443839907
Ach00g388251,14.25591534941976
Ach00g388271,9.282944225211743
Ach00g387421,16.29346394076621
Ach00g470081,31.56631102477589
Ach00g470091,0.0
Ach00g387411,45.92451888620482
Ach00g388311,0.016921028096983953
Ach00g387401,5.518105981853059
Ach00g470101,20.46842388458919
Ach00g388321,0.0
Ach00g388331,0.0
Ach00g388341,0.0
Ach00g388351,0.03228713711890223
Ach00g470111,0.0
Ach00g388361,0.047462551192660914
Ach00g388371,0.2033903965027831
Ach00g388381,0.0
Ach00g388391,0.0690847017863321
Ach00g470121,0.0
Ach00g387371,44.66185834604419
Ach00g387361,26.077098830459864
Ach00g387351,1.8515977317782433
Ach00g387341,0.0
Ach00g387331,0.0
Ach00g387321,0.0
Ach00g387311,0.06791173954945741
Ach00g387301,1.4673751508925128
Ach00g387291,107.6993151528321
Ach00g388401,0.36159552582432075
Ach00g387281,4.104476920405741
Ach00g388411,0.0
Ach00g387271,0.12760120212411635
Ach00g387261,30.271861243947328
Ach00g470131,3.11917244309181
Ach00g387251,20.756146884519953
Ach00g387241,14.061798502105457
Ach00g387231,0.9205617403485098
Ach00g387221,11.769166564303852
Ach00g387211,18.36598069684738
Ach00g387201,162.31930499753568
Ach00g387191,1.049073289135321
Ach00g387181,1.1163692893161719
Ach00g387171,0.0
Ach00g470141,0.0
Ach00g470151,11.130324314422387
Ach00g388451,0.0
Ach00g470161,0.820350714925755
Ach00g388471,1.9125824540506904
Ach00g387161,1.4664700686900565
Ach00g470171,25.078673698398912
Ach00g388491,26.036198023995393
Ach00g388501,1.3964729954486306
Ach00g387151,0.0
Ach00g388521,448.9470947195578
Ach00g387141,44.97205654160641
Ach00g131631,0.0
Ach00g131621,6.951618504660828
Ach00g131641,0.0
Ach00g131611,32.27701315690607
Ach00g131651,10.36171311967419
Ach00g397501,6.258856033187834
Ach00g131671,6.405876209296018
Ach00g131681,204.8320486910358
Ach00g397511,0.0
Ach00g397521,2.888427101275412
Ach00g131601,0.0
Ach00g131591,0.0
Ach00g131581,35.68635859873172
Ach00g131571,1.3653985064976282
Ach00g397531,0.441105073757335
Ach00g131711,12.949195326651855
Ach00g397541,2.154480352402054
Ach00g131561,12.89879824383499
Ach00g397551,1.2176959753509033
Ach00g131721,0.3528018524344593
Ach00g131551,85.33730541648181
Ach00g397561,0.0
Ach00g131541,13.104071697269056
Ach00g131731,13.356178598897342
Ach00g131531,11.24031103754863
Ach00g131741,0.11998778022376681
Ach00g397571,0.0
Ach00g131501,95.13082129308371
Ach00g131761,6.928576367157575
Ach00g131771,10.615541094841825
Ach00g131781,8.889830780900986
Ach00g131491,7.836250303884979
Ach00g131481,0.5750228182500934
Ach00g397581,0.0
Ach00g131801,21.778464566891838
Ach00g131471,16.513174164006795
Ach00g131461,0.060713805049430095
Ach00g397591,0.0
Ach00g131811,0.48395980488706536
Ach00g131451,0.0
Ach00g131821,17.695612429309882
Ach00g131441,51.65913591930768
Ach00g397601,23.112600278745333
Ach00g397611,17.688545903836566
Ach00g131421,1.5101468655338746
Ach00g131411,0.0
Ach00g131401,24.708541647819434
Ach00g131831,87.17156485094543
Ach00g131841,37.43901889950633
Ach00g131391,0.9448673483088823
Ach00g131381,12.720555768930659
Ach00g131371,0.4345204488750349
Ach00g131361,25.21635958154664
Ach00g131351,21.360547415690498
Ach00g131341,3.556001155301969
Ach00g131331,0.0
Ach00g131321,1.1738288480215575
Ach00g131311,1.615261938147568
Ach00g131301,20.867510466477675
Ach00g131851,0.814039437017351
Ach00g131281,11.349244868627276
Ach00g131861,7.620326442430953
Ach00g397621,0.0
Ach00g131271,10.475445708739011
Ach00g131871,10.307367691678822
Ach00g131921,0.0
Ach00g131931,29.823977165237366
Ach00g131261,0.352317927051043
Ach00g131251,0.0
Ach00g131941,0.0
Ach00g131951,0.9483945366683433
Ach00g397631,0.0
Ach00g131241,1.4976721195622107
Ach00g397641,22.15527843238878
Ach00g131961,41.75931844174613
Ach00g131971,11.018616517756795
Ach00g131981,33.42891755282875
Ach00g131991,1.6610303455397917
Ach00g131231,0.17754999590379336
Ach00g131221,0.6776413218355343
Ach00g131211,3.8933315690139016
Ach00g397651,2.3924744510077
Ach00g131201,14.220886440913059
Ach00g132001,6.317494021069572
Ach00g131191,0.16570232813817135
Ach00g131181,0.17227601914151566
Ach00g397661,1.23163869581201
Ach00g397671,0.6628097175111651
Ach00g131151,0.0
Ach00g132011,29.648427664224013
Ach00g131141,14.273409555749119
Ach00g131131,14.238400895166412
Ach00g131121,65.04848061770443
Ach00g397681,1.8649512376511737
Ach00g132021,22.09271234725253
Ach00g132031,0.0
Ach00g132041,20.68588658826663
Ach00g132051,37.40520486643916
Ach00g132061,13.225923703854797
Ach00g397691,0.0
Ach00g132071,0.2016016948973022
Ach00g132081,36.72730437117653
Ach00g131111,0.0
