tracking_id,TPM
Ach00g469981.2,31.262159589201026
Ach00g387811.1,20.732784608883026
Ach00g387821.2,47.08536152316092
Ach00g387801.2,32.55732197617858
Ach00g387831.2,0.5552205877718762
Ach00g387771.2,0.47462619542266615
Ach00g387761.1,0.0
Ach00g387751.1,0.5475942966329654
Ach00g387851.1,3.652979933745458
Ach00g387861.1,2.033706934260603
Ach00g387871.2,8.176921078027219
Ach00g387731.1,97.52457838702131
Ach00g387721.2,17.39058054631245
Ach00g469991.2,91.50670450160955
Ach00g387711.1,63.48143674539243
Ach00g387701.2,20.29850969680616
Ach00g387691.2,0.14048308874777873
Ach00g387681.1,0.0
Ach00g387671.1,0.0
Ach00g387661.2,0.33864653976675657
Ach00g387881.1,18.766715935837592
Ach00g387891.2,7.759368116379053
Ach00g387901.2,32.57129449540471
Ach00g387911.2,13.503673597135863
Ach00g470001.2,60.293448729699996
Ach00g387931.2,0.4418335942517765
Ach00g470011.2,0.6656981422079529
Ach00g387941.2,40.82048955594519
Ach00g387651.2,0.40573040747714567
Ach00g387641.2,48.82155971861507
Ach00g387631.2,5.126900421532225
Ach00g387621.1,0.3791420555690874
Ach00g387611.2,0.3773256280696896
Ach00g387971.2,143.21201189792856
Ach00g387981.2,8.900449674406444
Ach00g387991.2,19.05847115180786
Ach00g388001.2,22.669961717980225
Ach00g387601.2,16.87224515566544
Ach00g387591.2,352.5559572931624
Ach00g388011.2,4.350794587484327
Ach00g388021.2,16.037049087083783
Ach00g388031.2,37.84592050327133
Ach00g387581.2,4.042993510725333
Ach00g470021.2,128.23527419321658
Ach00g470031.2,31.230608739335555
Ach00g388041.2,86.66748022188641
Ach00g387571.1,0.0
Ach00g388051.2,26.071594059904548
Ach00g387561.2,2.4739021379515087
Ach00g388061.1,3.262988893086915
Ach00g387551.2,0.0
Ach00g387541.2,5.9577920527393795
Ach00g388071.1,10.730804620387692
Ach00g387531.2,17.147323493849676
Ach00g388081.2,0.0
Ach00g470041.2,0.3212575142266161
Ach00g388091.1,0.0
Ach00g388101.2,1.9482176529179795
Ach00g387501.2,0.7082354487230063
Ach00g470051.2,3.0264025917385546
Ach00g387491.2,8.170881343910112
Ach00g388111.2,4.930992180188988
Ach00g387471.1,0.695730044015614
Ach00g388121.2,1.095089433452068
Ach00g388131.2,66.08866376034686
Ach00g387461.2,29.135857671481666
Ach00g388161.2,2.586133018187252
Ach00g387451.2,0.205453500243608
Ach00g388171.2,12.50366941064979
Ach00g470061.2,3.66136344528114
Ach00g387441.2,3.8780051022502566
Ach00g388181.2,0.0
Ach00g388191.1,39.705392376414146
Ach00g388201.1,0.0
Ach00g388211.1,0.0
Ach00g388221.2,44.691553471225035
Ach00g470071.2,14.548750426286894
Ach00g388241.2,22.089966952167554
Ach00g387431.2,36.45430266099077
Ach00g388251.2,14.139941557315733
Ach00g388271.2,22.36707355927171
Ach00g387421.2,90.22393709136486
Ach00g470081.2,45.258567315950195
Ach00g470091.2,0.0
Ach00g387411.2,60.78699416688128
Ach00g388311.2,0.015300742396509043
Ach00g387401.2,15.140080961729803
Ach00g470101.2,87.91599242370573
Ach00g388321.2,0.0
Ach00g388331.2,0.0
Ach00g388341.2,0.0
Ach00g388351.2,0.039030880278933054
Ach00g470111.2,0.0
